JMJD4 KRAS
RET EHF
RET RCAN1
RET RYK
RET TFAP2B
RET CEACAM1
RET RO60
RET SNTA1
RET UTP14A
RET RAP1A
RET NRG2
RET DLAT
RET TPM1
RET CLTC
RET CLTA
RET CSHL1
RET FOSL1
RET FKBP11
RET ERMP1
RET MBD4
RET SNX10
RET PLOD2
RET CST4
RET SPTB
RET UBA6
RET IRF7
RET PRMT8
RET PGAP2
RET GAPDH
RET CELF2
RET CCL23
RET UCP2
RET INTS6L
RET CNR1
RET HLA-DRA
RET FZD8
RET ATP2C2
RET SYT11
RET CA2
RET TJP1
RET RPL5
RET FLT3LG
RET HLA-DRB5
RET SORBS1
RET ABCB6
RET EGFR
RET PDLIM5
RET CRYBB2
RET SMARCA1
RET PDE4DIP
RET RPL35
RET IL7
RET TRIM24
RET H3C7
RET ANK3
RET CUX1
RET SAT1
RET NCOA3
RET PLEKHM1
RET SP100
RET CXCR3
RET GGCX
RET MAML1
RET BAD
RET ITCH
RET SEPTIN6
RET LDLRAD4
RET AZGP1
RET AKR7A2
RET PGLS
RET CLPX
RET TLE1
RET CAPRIN1
RET CLDN3
RET MGAT2
RET CD93
RET DDAH1
RET SLC50A1
RET SP110
RET SV2B
RET EPB42
RET LAPTM4B
RET ALG10B
RET PYROXD1
RET IFI16
RET CRCP
RET TMEFF1
CD59 EGFR
EGFR FLNA
EGFR NEDD9
EGFR FGFR2
EGFR RPS6KA5
EGFR PPM1D
EGFR ZBTB32
EGFR STAT3
EGFR PIK3R1
EGFR WRAP53
EGFR AKT2
EGFR RAD51
EGFR IGF1
EGFR CDK2
EGFR MDM2
EGFR NHP2
EGFR PARP1
EGFR USP1
EGFR BCAR1
EGFR RBX1
EGFR PMS2
EGFR TP53
EGFR BID
EGFR SMAD2
EGFR IGFBP3
EGFR POLR2A
EGFR UNG
EGFR SHC1
EGFR TNFRSF10B
EGFR PRKCD
EGFR PRKCE
EGFR PRKCZ
EGFR RELA
EGFR GTF2H1
EGFR BRCA1
EGFR PRKACB
EGFR MTOR
EGFR CETN2
EGFR MAPK12
EGFR PARP2
EGFR RAD9A
EGFR CDK6
EGFR ERBB3
EGFR ERCC1
EGFR NOTCH1
EGFR RPL13A
EGFR RAD23B
EGFR SH2D3C
EGFR MSMO1
EGFR SESN2
EGFR POLD1
EGFR ATM
RNF114 CDKN1A
CDKN1A TP63
CDKN1A CDKN1B
FLII EP300
EP300 TRERF1
EP300 STAT6
EP300 CTNNB1
EP300 TP53
EP300 CEBPB
EP300 ETS1
EP300 RELA
EP300 BRCA1
EP300 ELK1
EP300 MEF2C
EP300 PTMA
EP300 TCF3
EPG5 TP53
TP53 RMDN1
TP53 DZIP1
TP53 MED8
TP53 HOXA9
TP53 STXBP4
TP53 AAGAB
TP53 ARL3
TP53 HINT3
TP53 FHIT
TP53 STX2
TP53 RECQL5
TP53 POLD3
TP53 PRPF6
TP53 TP63
TP53 UBQLN2
TP53 CREBBP
TP53 AR
TP53 ARHGEF2
TP53 DNAJC7
TP53 DPP6
TP53 PHYH
TP53 HAUS1
TP53 MDM2
TP53 SUPT3H
TP53 LAP3
TP53 GFPT2
TP53 PAK3
TP53 USP1
TP53 DDX50
TP53 GK2
TP53 SPESP1
TP53 IRX1
TP53 PTX3
TP53 SACS
TP53 PPP1R13B
TP53 IL1A
TP53 SBF2
TP53 ARMCX5
TP53 LAPTM5
TP53 IGF2
TP53 BRCA2
TP53 BRCA1
TP53 MET
TP53 SGK2
TP53 ELL3
TP53 RBBP5
TP53 TBC1D24
TP53 GRIN2B
TP53 MYOT
TP53 KLHL40
TP53 SAMD7
TP53 ZNF619
TP53 HAUS4
TP53 CXCL8
TP53 PRKAA1
TP53 RPUSD4
TP53 UMPS
TP53 SLAMF1
TP53 HYAL4
TP53 BAG1
TP53 CYP20A1
TP53 PURG
TP53 STAM2
TP53 TOP2A
TP53 TOM1L1
TP53 SNX12
TP53 TTC28
TP53 MORN2
TP53 PTTG1IP
TP53 NEUROG2
TP53 NT5C3A
TP53 SEC63
TP53 MYBPC1
TP53 CDK9
TP53 PLK1
TP53 CHEK2
TP53 PDIA5
TP53 SPRING1
TP53 ZNF763
TP53 ACVR1C
TP53 POLR1D
TP53 MFSD12
TP53 ZNF300
TP53 STT3B
TP53 AXIN1
TP53 MYT1
TP53 ATM
TP53 CENPA
TP53 ARPP21
TP53 PLAC8
TP53 WEE1
AMPH PLD1
AMPH PLD2
PLD1 BIN1
PLD2 BIN1
RPS6KA5 MAPK1
RPS6KA5 MAPK11
RPS6KA5 EGF
EPHB2 STK26
SMAD7 SMAD2
SMAD7 SMAD3
SMAD7 STRAP
AR UBE2I
AR CREBBP
AR RELA
RPS14 BLM
BLM POU3F3
BLM RPL23A
BLM KLF16
BLM RAD51
BLM ALDH3B1
BLM RREB1
BLM AKR1B1
BLM RPS27A
BLM NDUFA13
BLM SNRNP200
BLM CSNK2B
BLM MORF4L2
BLM XIAP
BLM RPL7
BLM CARS2
BLM CILK1
BLM PSMD1
BLM RPL14
BLM VCP
BLM TRIM15
BLM SUPT5H
BLM ELK4
BLM TRIM8
BLM TREX2
BLM RAD23B
ELF3 ERBB2
BIRC5 AURKB
NOL3 TRADD
NOL3 CASP8
NOL3 FADD
NOL3 FAS
NOL3 TNFRSF1A
GPR37 PRKN
PRKN PINK1
PRKN SNCA
UPF1 FUS
FUS UPF3A
PPP5C MAP3K5
MAP3K5 DUSP19
TRAF5 SMURF1
SMURF1 TRAF6
SMURF1 TRAF2
SMURF1 TRAF3
SMURF1 TRAF4
TRAF6 MYD88
TRAF6 UBE2N
TRAF6 TIRAP
MYD88 IRAK1
MYD88 IRAK2
MYD88 TIRAP
MYD88 IL1RAP
MYD88 TLR4
UBE2N TRAF2
TIRAP IRAK2
TIRAP IL1RAP
TIRAP TLR4
TRAF3 LTBR
LMO4 BRCA1
BRCA1 PPM1D
BRCA1 ZBTB32
BRCA1 CREB1
BRCA1 CREBBP
BRCA1 WRAP53
BRCA1 RAD51
BRCA1 IGF1
BRCA1 CDK2
BRCA1 MDM2
BRCA1 SETX
BRCA1 NHP2
BRCA1 PARP1
BRCA1 USP1
BRCA1 RBX1
BRCA1 SSRP1
BRCA1 PMS2
BRCA1 BID
BRCA1 SUPT16H
BRCA1 TONSL
BRCA1 IGFBP3
BRCA1 POLR2A
BRCA1 UNG
BRCA1 TNFRSF10B
BRCA1 TCEA2
BRCA1 RELA
BRCA1 GTF2H1
BRCA1 MTOR
BRCA1 TCEANC
BRCA1 RAD9A
BRCA1 RAD23B
BRCA1 ATM
BRCA1 MAPK12
BRCA1 RPL13A
BRCA1 PARP2
BRCA1 CETN2
BRCA1 CDK6
BRCA1 POLD1
BRCA1 SESN2
BRCA1 ERCC1
PPM1D GTF2H1
PPM1D MTOR
PPM1D PMS2
PPM1D RAD9A
PPM1D RAD23B
PPM1D RAD51
PPM1D POLR2A
PPM1D WRAP53
PPM1D IGF1
PPM1D CDK2
PPM1D MAPK12
PPM1D RBX1
PPM1D RPL13A
PPM1D PARP1
PPM1D BID
PPM1D MDM2
PPM1D IGFBP3
PPM1D PARP2
PPM1D TNFRSF10B
PPM1D CETN2
PPM1D SESN2
PPM1D CDK6
PPM1D ZBTB32
PPM1D POLD1
PPM1D USP1
PPM1D UNG
PPM1D ATM
PPM1D NHP2
PPM1D RELA
PPM1D ERCC1
GTF2H1 ZBTB32
GTF2H1 WRAP53
GTF2H1 RAD51
GTF2H1 IGF1
GTF2H1 CDK2
GTF2H1 MDM2
GTF2H1 NHP2
GTF2H1 PARP1
GTF2H1 USP1
GTF2H1 RBX1
GTF2H1 PMS2
GTF2H1 BID
GTF2H1 IGFBP3
GTF2H1 POLR2A
GTF2H1 UNG
GTF2H1 TNFRSF10B
GTF2H1 RELA
GTF2H1 MTOR
GTF2H1 RAD9A
GTF2H1 RAD23B
GTF2H1 MAPK12
GTF2H1 RPL13A
GTF2H1 PARP2
GTF2H1 CETN2
GTF2H1 SESN2
GTF2H1 CDK6
GTF2H1 POLD1
GTF2H1 ATM
GTF2H1 ERCC1
MTOR ZBTB32
MTOR WRAP53
MTOR RAD51
MTOR IGF1
MTOR CDK2
MTOR MDM2
MTOR NHP2
MTOR PARP1
MTOR USP1
MTOR RBX1
MTOR PMS2
MTOR BID
MTOR IGFBP3
MTOR POLR2A
MTOR UNG
MTOR TNFRSF10B
MTOR RELA
MTOR VHL
MTOR RAD9A
MTOR RAD23B
MTOR MAPK12
MTOR RPL13A
MTOR PDK1
MTOR ERCC1
MTOR PARP2
MTOR CETN2
MTOR SESN2
MTOR CDK6
MTOR POLD1
MTOR ATM
PMS2 ZBTB32
PMS2 WRAP53
PMS2 RAD51
PMS2 IGF1
PMS2 CDK2
PMS2 MDM2
PMS2 NHP2
PMS2 PARP1
PMS2 USP1
PMS2 RBX1
PMS2 RAD9A
PMS2 RAD23B
PMS2 POLR2A
PMS2 MAPK12
PMS2 RPL13A
PMS2 BID
PMS2 IGFBP3
PMS2 TNFRSF10B
PMS2 CETN2
PMS2 SESN2
PMS2 CDK6
PMS2 POLD1
PMS2 UNG
PMS2 ATM
PMS2 RELA
PMS2 ERCC1
RAD9A ZBTB32
RAD9A WRAP53
RAD9A RAD51
RAD9A IGF1
RAD9A CDK2
RAD9A MDM2
RAD9A NHP2
RAD9A PARP1
RAD9A USP1
RAD9A RBX1
RAD9A BID
RAD9A IGFBP3
RAD9A POLR2A
RAD9A UNG
RAD9A TNFRSF10B
RAD9A RELA
RAD9A CETN2
RAD9A MAPK12
RAD9A PARP2
RAD9A RAD23B
RAD9A SESN2
RAD9A RPL13A
RAD9A CDK6
RAD9A ATM
RAD9A POLD1
RAD9A ERCC1
RAD23B ZBTB32
RAD23B WRAP53
RAD23B RAD51
RAD23B IGF1
RAD23B CDK2
RAD23B MDM2
RAD23B NHP2
RAD23B PARP1
RAD23B USP1
RAD23B RBX1
RAD23B BID
RAD23B IGFBP3
RAD23B POLR2A
RAD23B UNG
RAD23B TNFRSF10B
RAD23B RELA
RAD23B CETN2
RAD23B MAPK12
RAD23B PARP2
RAD23B CDK6
RAD23B ERCC1
RAD23B RPL13A
RAD23B ATM
RAD23B SESN2
RAD23B POLD1
RAD51 ZBTB32
RAD51 WRAP53
RAD51 ATM
RAD51 POLR2A
RAD51 IGF1
RAD51 CDK2
RAD51 MAPK12
RAD51 RBX1
RAD51 RPL13A
RAD51 PARP1
RAD51 BID
RAD51 MDM2
RAD51 IGFBP3
RAD51 PARP2
RAD51 TNFRSF10B
RAD51 CETN2
RAD51 SESN2
RAD51 CDK6
RAD51 POLD1
RAD51 USP1
RAD51 UNG
RAD51 NHP2
RAD51 RELA
RAD51 ERCC1
POLR2A ZBTB32
POLR2A WRAP53
POLR2A IGF1
POLR2A CDK2
POLR2A MDM2
POLR2A NHP2
POLR2A PARP1
POLR2A USP1
POLR2A RBX1
POLR2A BID
POLR2A IGFBP3
POLR2A MAPK12
POLR2A RPL13A
POLR2A PARP2
POLR2A TNFRSF10B
POLR2A CETN2
POLR2A SESN2
POLR2A CDK6
POLR2A POLD1
POLR2A UNG
POLR2A ATM
POLR2A RELA
POLR2A ERCC1
WRAP53 ZBTB32
WRAP53 IGF1
WRAP53 CDK2
WRAP53 MAPK12
WRAP53 RBX1
WRAP53 RPL13A
WRAP53 PARP1
WRAP53 BID
WRAP53 MDM2
WRAP53 IGFBP3
WRAP53 PARP2
WRAP53 TNFRSF10B
WRAP53 CETN2
WRAP53 SESN2
WRAP53 CDK6
WRAP53 POLD1
WRAP53 USP1
WRAP53 UNG
WRAP53 ATM
WRAP53 NHP2
WRAP53 RELA
WRAP53 ERCC1
IGF1 ZBTB32
IGF1 CDK2
IGF1 MAPK12
IGF1 RBX1
IGF1 RPL13A
IGF1 PARP1
IGF1 BID
IGF1 MDM2
IGF1 IGFBP3
IGF1 PARP2
IGF1 TNFRSF10B
IGF1 CETN2
IGF1 SESN2
IGF1 CDK6
IGF1 POLD1
IGF1 USP1
IGF1 UNG
IGF1 ATM
IGF1 NHP2
IGF1 RELA
IGF1 ERCC1
CDK2 ZBTB32
CDK2 MITF
CDK2 MAPK12
CDK2 RBX1
CDK2 RPL13A
CDK2 PARP1
CDK2 BID
CDK2 MDM2
CDK2 IGFBP3
CDK2 TNFRSF10B
CDK2 CETN2
CDK2 SESN2
CDK2 CDK6
CDK2 POLD1
CDK2 USP1
CDK2 UNG
CDK2 ATM
CDK2 NHP2
CDK2 RELA
CDK2 ERCC1
MAPK12 ZBTB32
MAPK12 MDM2
MAPK12 NHP2
MAPK12 PARP1
MAPK12 USP1
MAPK12 RBX1
MAPK12 BID
MAPK12 IGFBP3
MAPK12 UNG
MAPK12 TNFRSF10B
MAPK12 RELA
MAPK12 CETN2
MAPK12 RPL13A
MAPK12 SESN2
MAPK12 CDK6
MAPK12 POLD1
MAPK12 ATM
MAPK12 ERCC1
RBX1 ZBTB32
RBX1 MDM2
RBX1 NHP2
RBX1 PARP1
RBX1 USP1
RBX1 RPL13A
RBX1 BID
RBX1 IGFBP3
RBX1 PARP2
RBX1 TNFRSF10B
RBX1 CETN2
RBX1 SESN2
RBX1 CDK6
RBX1 POLD1
RBX1 UNG
RBX1 ATM
RBX1 RELA
RBX1 ERCC1
RPL13A ZBTB32
RPL13A MDM2
RPL13A NHP2
RPL13A PARP1
RPL13A USP1
RPL13A BID
RPL13A IGFBP3
RPL13A UNG
RPL13A TNFRSF10B
RPL13A RELA
RPL13A CETN2
RPL13A PARP2
RPL13A CDK6
RPL13A ERCC1
RPL13A SESN2
RPL13A POLD1
RPL13A ATM
PARP1 ZBTB32
PARP1 MDM2
PARP1 NHP2
PARP1 STAG1
PARP1 RAD21
PARP1 SMC3
PARP1 NIPBL
PARP1 NAMPT
PARP1 BID
PARP1 BRCA2
PARP1 IGFBP3
PARP1 SMC1A
PARP1 TNFRSF10B
PARP1 CETN2
PARP1 SESN2
PARP1 CDK6
PARP1 POLD1
PARP1 USP1
PARP1 UNG
PARP1 ATM
PARP1 RELA
PARP1 ERCC1
BID ZBTB32
BID MDM2
BID NHP2
BID USP1
BID IGFBP3
BID PARP2
BID TNFRSF10B
BID CETN2
BID SESN2
BID CDK6
BID POLD1
BID UNG
BID ATM
BID RELA
BID ERCC1
MDM2 ZBTB32
MDM2 KAT2B
MDM2 MTBP
MDM2 USP1
MDM2 IGFBP3
MDM2 PARP2
MDM2 TNFRSF10B
MDM2 CETN2
MDM2 RELA
MDM2 CDK6
MDM2 POLD1
MDM2 SESN2
MDM2 UNG
MDM2 ATM
MDM2 NHP2
MDM2 ERCC1
IGFBP3 ZBTB32
IGFBP3 NHP2
IGFBP3 USP1
IGFBP3 TNFRSF10B
IGFBP3 CETN2
IGFBP3 SESN2
IGFBP3 CDK6
IGFBP3 POLD1
IGFBP3 ATM
IGFBP3 RELA
IGFBP3 ERCC1
PARP2 ZBTB32
PARP2 USP1
PARP2 UNG
PARP2 SMC1A
PARP2 TNFRSF10B
PARP2 SMC3
PARP2 STAG1
PARP2 RELA
PARP2 BRCA2
PARP2 CETN2
PARP2 RAD21
PARP2 NAMPT
PARP2 SESN2
PARP2 POLD1
PARP2 ATM
PARP2 ERCC1
TNFRSF10B ZBTB32
TNFRSF10B NHP2
TNFRSF10B USP1
TNFRSF10B UNG
TNFRSF10B CETN2
TNFRSF10B SESN2
TNFRSF10B CDK6
TNFRSF10B POLD1
TNFRSF10B ATM
TNFRSF10B RELA
TNFRSF10B ERCC1
CETN2 ZBTB32
CETN2 NHP2
CETN2 USP1
CETN2 UNG
CETN2 RELA
CETN2 SESN2
CETN2 CDK6
CETN2 POLD1
CETN2 ATM
CETN2 ERCC1
SESN2 ZBTB32
SESN2 NHP2
SESN2 USP1
SESN2 UNG
SESN2 RELA
SESN2 CDK6
SESN2 ERCC1
SESN2 POLD1
SESN2 ATM
CDK6 ZBTB32
CDK6 NHP2
CDK6 USP1
CDK6 UNG
CDK6 RELA
CDK6 VHL
CDK6 ERCC1
CDK6 POLD1
CDK6 ATM
ZBTB32 POLD1
ZBTB32 USP1
ZBTB32 UNG
ZBTB32 ATM
ZBTB32 NHP2
ZBTB32 RELA
ZBTB32 ERCC1
POLD1 NHP2
POLD1 USP1
POLD1 UNG
POLD1 RELA
POLD1 ERCC1
POLD1 ATM
USP1 NHP2
USP1 UNG
USP1 ATM
USP1 RELA
USP1 ERCC1
UNG NHP2
UNG ATM
UNG RELA
UNG ERCC1
ATM NHP2
ATM RELA
ATM ERCC1
NHP2 RELA
NHP2 ERCC1
RELA CREBBP
RELA TBP
RELA JUN
RELA FOS
RELA ERCC1
SIN3A SNCA
ECSIT TLR4
FHL2 ZBTB16
ZBTB16 FHL3
ITGB5 MERTK
GRAP2 LCP2
GRAP2 MAP4K1
PAX3 SOX10
THRB NCOA1
NCOA1 STAT6
NCOA1 SNW1
NCOA1 SMARCA4
NCOA1 RNF4
CHUK PSMD9
TP63 RBL2
PPP1CB SMARCB1
SMARCB1 PPP1CC
SMARCB1 PPP1CA
NCOA3 CEBPA
NCOA3 TFF1
NCOA3 MYOCD
CBX4 RB1
RB1 SKP2
RB1 CCND1
RB1 TOP2A
RB1 TAF1
EIF2AK2 PRKRA
DNAJC3 EIF2AK3
CREBBP STAT6
CREBBP SMARCA4
CREBBP HNF4A
CREBBP STAT1
CREBBP MSX1
CREBBP TCF3
CREBBP CTNNB1
CREBBP MYBL2
CREBBP MYB
CREBBP PTTG1
SMARCA4 HDAC1
MSX1 TBP
MSX1 SP1
TCF3 KAT2B
CTNNB1 CALCOCO1
CTNNB1 GRIP1
MYBL2 CDK9
MYBL2 CCNT1
PTTG1 DHFR
PTTG1 SLC36A1
PTTG1 CDC37L1
PTTG1 ZNF358
PTTG1 CASP3
PTTG1 WRN
PTTG1 CEP85
PTTG1 CDK5RAP2
PTTG1 ZBTB48
PTTG1 DCAF17
PTTG1 XIAP
PTTG1 KPNA6
PTTG1 BMAL2
PTTG1 NUMA1
PTTG1 EZR
PTTG1 PSMA3
PTTG1 CSNK2B
PTTG1 B2M
PTTG1 ZNF142
PTTG1 FXYD1
PTTG1 POLR3K
PTTG1 TRIM15
PTTG1 LUC7L3
HEY1 NOTCH1
NOTCH1 HEY2
NOTCH1 KAT5
NOTCH1 APBB1
NOTCH1 NOTCH3
NOTCH1 APP
MITF TFE3
ZAP70 FYN
PABPN1 SNW1
SNW1 SMAD2
SNW1 SMAD3
SNW1 SKI
SNW1 SKIL
RHOA CRMP1
RHOA DPYSL2
STAT3 NFKBIZ
RPS6 MST1R
GLI1 SAP18
SAP18 GLI3
KDM5B TFAP2C
KAT2B ONECUT1
MAP2K3 NPHS1
MAP2K3 MAP2K6
NPHS1 MAP2K6
NPHS1 MAP2K4
MLH1 PINK1
MLH1 POLG
PINK1 MSH6
PINK1 MSH2
PTK2B RB1CC1
CRADD CASP2
GNA12 ARHGEF12
GNA12 ARHGEF11
KDM5D H3-4
BRAF MAPK3
POLA1 RBMS1
POLA1 MRE11
CDK9 CCNT1
MAP2K1 PLAU
MAP2K1 VHL
VHL MET
MAPK8 MAP2K4
MAPK8 SH2D3A
TBP RNF4
CASP8 CASP9
CASP8 BCL2L1
CASP8 XIAP
CASP2 BCL2L1
CASP2 XIAP
CASP2 CASP9
MCM2 MRE11
MRE11 CDC45
MRE11 GINS1
PEX11G FIS1
PEX11G DNM1L
FIS1 PEX11B
DNM1L PEX11B
CCND1 NEUROD1
CCND1 ITLN1
RASA1 BTRC
RASA1 NFKBIA
ATF6 SP1
SP1 SP4
RPS6KA4 MAPK14
CTBP1 MECOM
CTBP1 ACTL6B
GNG2 PIK3R5
PIK3R5 FPR1
PIK3R5 GNB1
DHFR MSH2
MSH2 POLB
ESR1 TFF1
TFF1 PRKCZ
PRMT1 CARM1
CARM1 RABGAP1
AGFG2 EPS15
AGFG2 EPS15L1
HDAC1 MAP1LC3B
HDAC1 RUNX2
AHSA1 HSP90AA1
BAG1 SYVN1
NOLC1 CEBPB
DNMT3B DNMT1
BAX YWHAQ
BAX SEPTIN7
AXIN1 CSNK1A1
CENPA HJURP
SMAD2 SMAD3
SMAD2 STRAP
SMAD3 STRAP
GNAS ADCY6
PIN1 KIF20B
SP4 SP3
HDAC7 AKAP12
KCNJ3 KCNJ5
AMFR SYVN1
ZNRF3 LGR4
MARCHF5 MAP1B
EPS15 AGFG1
EPS15L1 AGFG1
YWHAQ NRIP1
ARHGEF12 GNA13
GNA13 ARHGEF11
SIAH1 POU2AF1
NANOS3 DMRT1
KHDRBS1 HNRNPK
PMCH NPY
